sortation_center_id,inbound_date,planned_arrival_datetime,actual_arrival_datetime,,actual_pallets,planned_pallets,actual_packages,planned_packages,planned_truck_sequence,actual_truck_sequence,day_of_week,Promotion,TMAX,TMIN,AWND,PRCP,SNOW,RAFT,yesterday_packages,Time Delta,Truck Number,Total Daily Packages,percentage contribution
3872,6/15/2024,6/15/2024 18:05,6/15/2024 17:05,,6,6,383,383,2,1,Saturday,0,70.6,63,10.66666667,0.072857143,0,,,-60,,,
3872,6/15/2024,6/15/2024 17:40,6/15/2024 17:19,,8,9,306,351,1,2,Saturday,0,70.6,63,10.66666667,0.072857143,0,,,-21,,,
3872,6/15/2024,6/15/2024 18:50,6/15/2024 17:59,,9,9,469,469,3,3,Saturday,0,70.6,63,10.66666667,0.072857143,0,,,-51,,,
3872,6/15/2024,6/15/2024 19:43,6/15/2024 18:48,,10,10,636,636,5,4,Saturday,0,70.6,63,10.66666667,0.072857143,0,,,-55,,,
3872,6/15/2024,6/15/2024 19:10,6/15/2024 18:54,,17,17,818,818,4,5,Saturday,0,70.6,63,10.66666667,0.072857143,0,,,-16,,,
3872,6/15/2024,6/15/2024 20:20,6/15/2024 19:20,,8,9,458,459,6,6,Saturday,0,70.6,63,10.66666667,0.072857143,0,,,-60,,,
3872,6/15/2024,6/15/2024 21:15,6/15/2024 19:51,,7,8,372,387,7,7,Saturday,0,70.6,63,10.66666667,0.072857143,0,,,-84,,,
3872,6/15/2024,6/15/2024 21:51,6/15/2024 20:51,,7,7,368,368,9,8,Saturday,0,70.6,63,10.66666667,0.072857143,0,,,-60,,,
3872,6/15/2024,6/15/2024 21:45,6/15/2024 20:58,,3,3,211,211,8,9,Saturday,0,70.6,63,10.66666667,0.072857143,0,,,-47,,,
3872,6/16/2024,6/16/2024 8:15,6/16/2024 7:51,,2,3,116,128,10,10,Sunday,0,88.4,64.2,10.8,1.809519231,0,,,-24,,,
3872,6/16/2024,6/16/2024 8:15,6/16/2024 8:31,,3,3,147,147,11,11,Sunday,0,88.4,64.2,10.8,1.809519231,0,,,16,,,
3872,6/16/2024,6/16/2024 18:05,6/16/2024 16:59,,7,7,447,447,2,1,Sunday,0,88.4,64.2,10.8,1.809519231,0,,,-66,,,
3872,6/16/2024,6/16/2024 17:40,6/16/2024 17:00,,9,9,435,435,1,2,Sunday,0,88.4,64.2,10.8,1.809519231,0,,,-39.99999999,,,
3872,6/16/2024,6/16/2024 18:50,6/16/2024 18:03,,8,8,481,481,3,3,Sunday,0,88.4,64.2,10.8,1.809519231,0,,,-47,,,
3872,6/16/2024,6/16/2024 19:10,6/16/2024 18:11,,16,16,777,777,4,4,Sunday,0,88.4,64.2,10.8,1.809519231,0,,,-58.99999999,,,
3872,6/16/2024,6/16/2024 19:43,6/16/2024 18:42,,11,11,808,808,5,5,Sunday,0,88.4,64.2,10.8,1.809519231,0,,,-61,,,
3872,6/16/2024,6/16/2024 20:20,6/16/2024 19:13,,12,12,540,540,6,6,Sunday,0,88.4,64.2,10.8,1.809519231,0,,,-67,,,
3872,6/16/2024,6/16/2024 21:15,6/16/2024 20:25,,7,7,365,365,7,7,Sunday,0,88.4,64.2,10.8,1.809519231,0,,,-50,,,
3872,6/16/2024,6/16/2024 21:51,6/16/2024 20:56,,9,9,479,479,9,8,Sunday,0,88.4,64.2,10.8,1.809519231,0,,,-55,,,
3872,6/16/2024,6/16/2024 21:45,6/16/2024 21:30,,3,3,236,236,8,9,Sunday,0,88.4,64.2,10.8,1.809519231,0,,,-15,,,
3872,6/17/2024,6/17/2024 8:15,6/17/2024 7:53,,1,1,100,100,10,10,Monday,0,76.6,57.4,8.566666667,0.691176471,0,,,-22,,,
3872,6/17/2024,6/17/2024 8:15,6/17/2024 8:09,,1,2,107,114,11,11,Monday,0,76.6,57.4,8.566666667,0.691176471,0,,,-5.999999999,,,
3872,6/17/2024,6/17/2024 17:40,6/17/2024 17:01,,8,8,473,473,1,1,Monday,0,76.6,57.4,8.566666667,0.691176471,0,,,-39,,,
3872,6/17/2024,6/17/2024 18:05,6/17/2024 17:34,,6,6,403,403,2,2,Monday,0,76.6,57.4,8.566666667,0.691176471,0,,,-31,,,
3872,6/17/2024,6/17/2024 18:50,6/17/2024 18:09,,9,9,578,578,3,3,Monday,0,76.6,57.4,8.566666667,0.691176471,0,,,-41,,,
3872,6/17/2024,6/17/2024 19:10,6/17/2024 18:34,,19,20,973,974,4,4,Monday,0,76.6,57.4,8.566666667,0.691176471,0,,,-36,,,
3872,6/17/2024,6/17/2024 19:43,6/17/2024 18:54,,13,14,928,929,5,5,Monday,0,76.6,57.4,8.566666667,0.691176471,0,,,-49,,,
3872,6/17/2024,6/17/2024 20:20,6/17/2024 19:03,,16,16,788,788,6,6,Monday,0,76.6,57.4,8.566666667,0.691176471,0,,,-77,,,
3872,6/17/2024,6/17/2024 21:15,6/17/2024 19:51,,8,8,388,388,7,7,Monday,0,76.6,57.4,8.566666667,0.691176471,0,,,-84,,,
3872,6/17/2024,6/17/2024 21:45,6/17/2024 20:52,,5,5,288,288,8,8,Monday,0,76.6,57.4,8.566666667,0.691176471,0,,,-53.00000001,,,
3872,6/18/2024,6/18/2024 8:15,6/18/2024 7:25,,3,3,90,90,9,9,Tuesday,0,86,63.6,15.5,0.423269231,0,,,-50,,,
3872,6/18/2024,6/18/2024 8:15,6/18/2024 8:10,,3,3,168,168,10,10,Tuesday,0,86,63.6,15.5,0.423269231,0,,,-4.999999995,,,
3872,6/18/2024,6/18/2024 17:40,6/18/2024 17:11,,6,6,353,353,1,1,Tuesday,0,86,63.6,15.5,0.423269231,0,,,-29,,,
3872,6/18/2024,6/18/2024 18:05,6/18/2024 17:24,,7,7,412,412,2,2,Tuesday,0,86,63.6,15.5,0.423269231,0,,,-41,,,
3872,6/18/2024,6/18/2024 18:50,6/18/2024 17:59,,10,10,593,593,3,3,Tuesday,0,86,63.6,15.5,0.423269231,0,,,-51,,,
3872,6/18/2024,6/18/2024 19:10,6/18/2024 18:09,,19,19,1018,1018,4,4,Tuesday,0,86,63.6,15.5,0.423269231,0,,,-61,,,
3872,6/18/2024,6/18/2024 19:43,6/18/2024 19:20,,12,12,842,842,5,5,Tuesday,0,86,63.6,15.5,0.423269231,0,,,-23,,,
3872,6/18/2024,6/18/2024 20:20,6/18/2024 19:31,,18,18,917,917,6,6,Tuesday,0,86,63.6,15.5,0.423269231,0,,,-48.99999999,,,
3872,6/18/2024,6/18/2024 21:15,6/18/2024 20:11,,8,8,460,460,7,7,Tuesday,0,86,63.6,15.5,0.423269231,0,,,-64,,,
3872,6/18/2024,6/18/2024 21:51,6/18/2024 20:39,,9,9,567,567,9,8,Tuesday,0,86,63.6,15.5,0.423269231,0,,,-71.99999999,,,
3872,6/18/2024,6/18/2024 21:45,6/18/2024 21:11,,6,6,333,333,8,9,Tuesday,0,86,63.6,15.5,0.423269231,0,,,-34,,,
3872,6/19/2024,6/19/2024 8:15,6/19/2024 7:16,,2,2,108,108,10,10,Wednesday,0,77.4,60.4,8.5,0.245092593,0,,,-59,,,
3872,6/19/2024,6/19/2024 8:15,6/19/2024 7:30,,2,3,135,156,11,11,Wednesday,0,77.4,60.4,8.5,0.245092593,0,,,-45,,,
3872,6/19/2024,6/19/2024 17:40,6/19/2024 17:16,,9,9,460,460,1,1,Wednesday,0,77.4,60.4,8.5,0.245092593,0,,,-23.99999999,,,
3872,6/19/2024,6/19/2024 18:05,6/19/2024 17:31,,9,10,410,488,2,2,Wednesday,0,77.4,60.4,8.5,0.245092593,0,,,-34,,,
3872,6/19/2024,6/19/2024 18:50,6/19/2024 18:15,,7,8,475,512,3,3,Wednesday,0,77.4,60.4,8.5,0.245092593,0,,,-35,,,
3872,6/19/2024,6/19/2024 19:10,6/19/2024 18:34,,18,19,944,945,4,4,Wednesday,0,77.4,60.4,8.5,0.245092593,0,,,-36,,,
3872,6/19/2024,6/19/2024 19:43,6/19/2024 19:13,,11,11,801,801,5,5,Wednesday,0,77.4,60.4,8.5,0.245092593,0,,,-30,,,
3872,6/19/2024,6/19/2024 20:20,6/19/2024 19:30,,13,14,839,884,6,6,Wednesday,0,77.4,60.4,8.5,0.245092593,0,,,-50,,,
3872,6/19/2024,6/19/2024 21:15,6/19/2024 19:49,,8,9,483,497,7,7,Wednesday,0,77.4,60.4,8.5,0.245092593,0,,,-86,,,
3872,6/19/2024,6/19/2024 21:45,6/19/2024 20:48,,3,3,241,241,8,8,Wednesday,0,77.4,60.4,8.5,0.245092593,0,,,-57,,,
3872,6/19/2024,6/19/2024 21:51,6/19/2024 20:58,,8,9,476,520,9,9,Wednesday,0,77.4,60.4,8.5,0.245092593,0,,,-52.99999999,,,
3872,6/20/2024,6/20/2024 8:15,6/20/2024 7:30,,2,2,122,122,11,10,Thursday,0,68,59.4,5.233333333,0.014166667,0,,,-45,,,
3872,6/20/2024,6/20/2024 8:15,6/20/2024 7:47,,1,2,75,153,10,11,Thursday,0,68,59.4,5.233333333,0.014166667,0,,,-28,,,
3872,6/20/2024,6/20/2024 17:40,6/20/2024 17:16,,8,9,350,491,1,1,Thursday,0,68,59.4,5.233333333,0.014166667,0,,,-23.99999999,,,
3872,6/20/2024,6/20/2024 18:05,6/20/2024 17:45,,10,11,675,749,2,2,Thursday,0,68,59.4,5.233333333,0.014166667,0,,,-19.99999999,,,
3872,6/20/2024,6/20/2024 18:50,6/20/2024 18:02,,8,8,604,604,3,3,Thursday,0,68,59.4,5.233333333,0.014166667,0,,,-48,,,
3872,6/20/2024,6/20/2024 19:10,6/20/2024 18:16,,19,19,1016,1016,4,4,Thursday,0,68,59.4,5.233333333,0.014166667,0,,,-54,,,
3872,6/20/2024,6/20/2024 19:43,6/20/2024 19:12,,10,10,665,665,5,5,Thursday,0,68,59.4,5.233333333,0.014166667,0,,,-31,,,
3872,6/20/2024,6/20/2024 20:20,6/20/2024 19:55,,15,15,945,945,6,6,Thursday,0,68,59.4,5.233333333,0.014166667,0,,,-25,,,
3872,6/20/2024,6/20/2024 21:15,6/20/2024 20:09,,8,8,469,469,7,7,Thursday,0,68,59.4,5.233333333,0.014166667,0,,,-66,,,
3872,6/20/2024,6/20/2024 21:45,6/20/2024 21:12,,4,4,284,284,8,8,Thursday,0,68,59.4,5.233333333,0.014166667,0,,,-33,,,
3872,6/21/2024,6/21/2024 8:15,6/21/2024 7:28,,2,2,117,117,10,9,Friday,0,71.2,63.4,7.233333333,0.254949495,0,,,-47,,,
3872,6/21/2024,6/21/2024 8:15,6/21/2024 7:29,,3,3,116,116,9,10,Friday,0,71.2,63.4,7.233333333,0.254949495,0,,,-46,,,
3872,6/21/2024,6/21/2024 17:40,6/21/2024 17:08,,8,9,399,463,1,1,Friday,0,71.2,63.4,7.233333333,0.254949495,0,,,-32,,,
3872,6/21/2024,6/21/2024 18:05,6/21/2024 18:00,,8,8,422,422,2,2,Friday,0,71.2,63.4,7.233333333,0.254949495,0,,,-4.999999995,,,
3872,6/21/2024,6/21/2024 18:50,6/21/2024 18:04,,9,9,539,539,3,3,Friday,0,71.2,63.4,7.233333333,0.254949495,0,,,-45.99999999,,,
3872,6/21/2024,6/21/2024 19:10,6/21/2024 18:21,,19,19,920,920,4,4,Friday,0,71.2,63.4,7.233333333,0.254949495,0,,,-49,,,
3872,6/21/2024,6/21/2024 19:43,6/21/2024 19:30,,12,12,795,795,5,5,Friday,0,71.2,63.4,7.233333333,0.254949495,0,,,-13,,,
3872,6/21/2024,6/21/2024 21:15,6/21/2024 20:05,,7,8,402,425,6,6,Friday,0,71.2,63.4,7.233333333,0.254949495,0,,,-70,,,
3872,6/21/2024,6/21/2024 21:51,6/21/2024 21:02,,8,8,531,531,8,7,Friday,0,71.2,63.4,7.233333333,0.254949495,0,,,-49,,,
3872,6/21/2024,6/21/2024 21:45,6/21/2024 21:08,,6,6,236,236,7,8,Friday,0,71.2,63.4,7.233333333,0.254949495,0,,,-36.99999999,,,
3872,6/22/2024,6/22/2024 8:15,6/22/2024 7:31,,0,3,0,151,9,9,Saturday,0,74,58.4,6.7,0.530515464,0,,,-44,,,
3872,6/22/2024,6/22/2024 8:15,6/22/2024 7:40,,0,2,0,130,10,10,Saturday,0,74,58.4,6.7,0.530515464,0,,,-35,,,
3872,6/22/2024,6/22/2024 17:40,6/22/2024 17:02,,8,8,402,402,1,1,Saturday,0,74,58.4,6.7,0.530515464,0,,,-38,,,
3872,6/22/2024,6/22/2024 18:05,6/22/2024 17:32,,7,7,491,491,2,2,Saturday,0,74,58.4,6.7,0.530515464,0,,,-32.99999999,,,
3872,6/22/2024,6/22/2024 18:50,6/22/2024 17:57,,5,5,505,505,3,3,Saturday,0,74,58.4,6.7,0.530515464,0,,,-52.99999999,,,
3872,6/22/2024,6/22/2024 19:10,6/22/2024 18:06,,15,15,801,801,4,4,Saturday,0,74,58.4,6.7,0.530515464,0,,,-64,,,
3872,6/22/2024,6/22/2024 20:20,6/22/2024 18:13,,10,12,654,708,6,5,Saturday,0,74,58.4,6.7,0.530515464,0,,,-127,,,
3872,6/22/2024,6/22/2024 19:43,6/22/2024 18:40,,11,11,815,815,5,6,Saturday,0,74,58.4,6.7,0.530515464,0,,,-63,,,
3872,6/22/2024,6/22/2024 21:15,6/22/2024 20:22,,7,7,401,401,7,7,Saturday,0,74,58.4,6.7,0.530515464,0,,,-52.99999999,,,
3872,6/22/2024,6/22/2024 21:51,6/22/2024 20:51,,8,9,365,468,9,8,Saturday,0,74,58.4,6.7,0.530515464,0,,,-60,,,
3872,6/22/2024,6/22/2024 21:45,6/22/2024 21:41,,4,4,205,205,8,9,Saturday,0,74,58.4,6.7,0.530515464,0,,,-4.000000003,,,
3872,6/23/2024,6/23/2024 8:15,6/23/2024 7:17,,4,4,208,208,10,10,Sunday,0,82.2,54.2,5.8,0.445957447,0,,,-58,,,
3872,6/23/2024,6/23/2024 8:15,6/23/2024 7:20,,2,2,134,134,11,11,Sunday,0,82.2,54.2,5.8,0.445957447,0,,,-55,,,
3872,6/23/2024,6/23/2024 17:40,6/23/2024 17:43,,8,8,423,423,1,1,Sunday,0,82.2,54.2,5.8,0.445957447,0,,,2.999999999,,,
3872,6/23/2024,6/23/2024 18:05,6/23/2024 17:44,,10,10,580,580,2,2,Sunday,0,82.2,54.2,5.8,0.445957447,0,,,-21,,,
3872,6/23/2024,6/23/2024 18:50,6/23/2024 18:01,,8,9,541,613,3,3,Sunday,0,82.2,54.2,5.8,0.445957447,0,,,-48.99999999,,,
3872,6/23/2024,6/23/2024 19:10,6/23/2024 18:41,,18,18,1027,1027,4,4,Sunday,0,82.2,54.2,5.8,0.445957447,0,,,-29,,,
3872,6/23/2024,6/23/2024 19:43,6/23/2024 18:58,,8,14,570,885,5,5,Sunday,0,82.2,54.2,5.8,0.445957447,0,,,-45,,,
3872,6/23/2024,6/23/2024 20:20,6/23/2024 19:03,,13,16,729,893,6,6,Sunday,0,82.2,54.2,5.8,0.445957447,0,,,-77,,,
3872,6/23/2024,6/23/2024 21:15,6/23/2024 20:12,,9,9,472,472,7,7,Sunday,0,82.2,54.2,5.8,0.445957447,0,,,-63,,,
3872,6/23/2024,6/23/2024 21:45,6/23/2024 21:09,,4,5,203,317,8,8,Sunday,0,82.2,54.2,5.8,0.445957447,0,,,-36,,,
3872,6/23/2024,6/23/2024 21:51,6/23/2024 21:15,,8,8,503,503,9,9,Sunday,0,82.2,54.2,5.8,0.445957447,0,,,-36,,,
3872,6/24/2024,6/24/2024 8:15,6/24/2024 7:30,,2,3,105,135,11,10,Monday,0,85.2,61,9.366666667,0.001123596,0,,,-45,,,
3872,6/24/2024,6/24/2024 8:15,6/24/2024 7:52,,3,3,156,156,10,11,Monday,0,85.2,61,9.366666667,0.001123596,0,,,-23,,,
3872,6/24/2024,6/24/2024 17:40,6/24/2024 17:10,,6,6,358,358,1,1,Monday,0,85.2,61,9.366666667,0.001123596,0,,,-29.99999999,,,
3872,6/24/2024,6/24/2024 18:50,6/24/2024 18:00,,9,11,563,652,2,2,Monday,0,85.2,61,9.366666667,0.001123596,0,,,-50,,,
3872,6/24/2024,6/24/2024 19:43,6/24/2024 18:46,,15,16,1010,1011,4,3,Monday,0,85.2,61,9.366666667,0.001123596,0,,,-57,,,
3872,6/24/2024,6/24/2024 19:10,6/24/2024 19:00,,22,22,1038,1038,3,4,Monday,0,85.2,61,9.366666667,0.001123596,0,,,-10,,,
3872,6/24/2024,6/24/2024 20:20,6/24/2024 19:38,,18,18,1068,1068,5,5,Monday,0,85.2,61,9.366666667,0.001123596,0,,,-41.99999999,,,
3872,6/24/2024,6/24/2024 21:15,6/24/2024 20:07,,9,9,577,577,6,6,Monday,0,85.2,61,9.366666667,0.001123596,0,,,-68,,,
3872,6/24/2024,6/24/2024 21:51,6/24/2024 21:02,,11,11,712,712,8,7,Monday,0,85.2,61,9.366666667,0.001123596,0,,,-49,,,
3872,6/24/2024,6/24/2024 21:45,6/24/2024 21:07,,4,4,275,275,7,8,Monday,0,85.2,61,9.366666667,0.001123596,0,,,-38,,,
3872,6/25/2024,6/25/2024 8:15,6/25/2024 7:27,,3,3,141,141,9,9,Tuesday,0,84.2,68.4,7.233333333,0.000412371,0,,,-48,,,
3872,6/25/2024,6/25/2024 8:15,6/25/2024 7:46,,3,3,124,124,10,10,Tuesday,0,84.2,68.4,7.233333333,0.000412371,0,,,-29,,,
3872,6/25/2024,6/25/2024 17:40,6/25/2024 17:12,,10,10,534,534,1,1,Tuesday,0,84.2,68.4,7.233333333,0.000412371,0,,,-28,,,
3872,6/25/2024,6/25/2024 18:50,6/25/2024 17:51,,10,11,562,650,2,2,Tuesday,0,84.2,68.4,7.233333333,0.000412371,0,,,-58.99999999,,,
3872,6/25/2024,6/25/2024 19:10,6/25/2024 18:20,,16,16,882,882,3,3,Tuesday,0,84.2,68.4,7.233333333,0.000412371,0,,,-50,,,
3872,6/25/2024,6/25/2024 19:43,6/25/2024 18:46,,15,15,998,998,4,4,Tuesday,0,84.2,68.4,7.233333333,0.000412371,0,,,-57,,,
3872,6/25/2024,6/25/2024 20:20,6/25/2024 19:16,,13,13,749,749,5,5,Tuesday,0,84.2,68.4,7.233333333,0.000412371,0,,,-64,,,
3872,6/25/2024,6/25/2024 21:15,6/25/2024 19:49,,8,8,432,432,6,6,Tuesday,0,84.2,68.4,7.233333333,0.000412371,0,,,-86,,,
3872,6/25/2024,6/25/2024 21:51,6/25/2024 20:47,,11,11,641,641,8,7,Tuesday,0,84.2,68.4,7.233333333,0.000412371,0,,,-64,,,
3872,6/25/2024,6/25/2024 21:45,6/25/2024 20:49,,4,4,283,283,7,8,Tuesday,0,84.2,68.4,7.233333333,0.000412371,0,,,-56,,,
3872,6/26/2024,6/26/2024 8:15,6/26/2024 7:30,,2,3,81,143,10,9,Wednesday,0,80,64.2,8.933333333,0,0,,,-45,,,
3872,6/26/2024,6/26/2024 8:15,6/26/2024 8:01,,1,1,23,23,9,10,Wednesday,0,80,64.2,8.933333333,0,0,,,-14,,,
3872,6/26/2024,6/26/2024 17:40,6/26/2024 17:16,,8,8,541,541,1,1,Wednesday,0,80,64.2,8.933333333,0,0,,,-23.99999999,,,
3872,6/26/2024,6/26/2024 18:05,6/26/2024 17:35,,9,10,500,566,2,2,Wednesday,0,80,64.2,8.933333333,0,0,,,-29.99999999,,,
3872,6/26/2024,6/26/2024 18:50,6/26/2024 18:03,,9,9,528,528,3,3,Wednesday,0,80,64.2,8.933333333,0,0,,,-47,,,
3872,6/26/2024,6/26/2024 19:10,6/26/2024 18:33,,15,16,733,746,4,4,Wednesday,0,80,64.2,8.933333333,0,0,,,-36.99999999,,,
3872,6/26/2024,6/26/2024 19:43,6/26/2024 19:28,,13,13,849,849,5,5,Wednesday,0,80,64.2,8.933333333,0,0,,,-15,,,
3872,6/26/2024,6/26/2024 20:20,6/26/2024 19:49,,14,16,788,817,6,6,Wednesday,0,80,64.2,8.933333333,0,0,,,-31,,,
3872,6/26/2024,6/26/2024 21:15,6/26/2024 20:17,,4,4,342,342,7,7,Wednesday,0,80,64.2,8.933333333,0,0,,,-58,,,
3872,6/26/2024,6/26/2024 21:51,6/26/2024 20:54,,8,8,482,482,9,8,Wednesday,0,80,64.2,8.933333333,0,0,,,-57,,,
3872,6/26/2024,6/26/2024 21:45,6/26/2024 21:18,,4,4,293,293,8,9,Wednesday,0,80,64.2,8.933333333,0,0,,,-27,,,
3872,6/27/2024,6/27/2024 8:15,6/27/2024 7:20,,2,2,112,112,11,10,Thursday,0,75.8,58.2,6.866666667,0.002173913,0,,,-55,,,
3872,6/27/2024,6/27/2024 8:15,6/27/2024 8:00,,2,3,62,76,10,11,Thursday,0,75.8,58.2,6.866666667,0.002173913,0,,,-15,,,
3872,6/27/2024,6/27/2024 18:05,6/27/2024 17:36,,6,8,320,465,2,1,Thursday,0,75.8,58.2,6.866666667,0.002173913,0,,,-29,,,
3872,6/27/2024,6/27/2024 17:40,6/27/2024 17:58,,7,9,442,490,1,2,Thursday,0,75.8,58.2,6.866666667,0.002173913,0,,,18.00000001,,,
3872,6/27/2024,6/27/2024 18:50,6/27/2024 18:17,,9,10,573,579,3,3,Thursday,0,75.8,58.2,6.866666667,0.002173913,0,,,-32.99999999,,,
3872,6/27/2024,6/27/2024 19:43,6/27/2024 18:48,,11,11,760,760,5,4,Thursday,0,75.8,58.2,6.866666667,0.002173913,0,,,-55,,,
3872,6/27/2024,6/27/2024 19:10,6/27/2024 19:07,,16,18,897,970,4,5,Thursday,0,75.8,58.2,6.866666667,0.002173913,0,,,-2.999999999,,,
3872,6/27/2024,6/27/2024 20:20,6/27/2024 19:23,,9,15,481,665,6,6,Thursday,0,75.8,58.2,6.866666667,0.002173913,0,,,-57,,,
3872,6/27/2024,6/27/2024 21:15,6/27/2024 20:11,,5,8,240,438,7,7,Thursday,0,75.8,58.2,6.866666667,0.002173913,0,,,-64,,,
3872,6/27/2024,6/27/2024 21:51,6/27/2024 20:45,,9,10,500,557,8,8,Thursday,0,75.8,58.2,6.866666667,0.002173913,0,,,-66,,,
3872,6/28/2024,6/28/2024 8:15,6/28/2024 7:20,,3,3,197,197,9,9,Friday,0,79,64.2,10.56666667,0.894070796,0,,,-55,,,
3872,6/28/2024,6/28/2024 8:15,6/28/2024 7:34,,3,3,112,112,10,10,Friday,0,79,64.2,10.56666667,0.894070796,0,,,-41,,,
3872,6/28/2024,6/28/2024 17:40,6/28/2024 17:24,,10,10,464,464,1,1,Friday,0,79,64.2,10.56666667,0.894070796,0,,,-16,,,
3872,6/28/2024,6/28/2024 18:05,6/28/2024 17:48,,9,9,361,361,2,2,Friday,0,79,64.2,10.56666667,0.894070796,0,,,-16.99999999,,,
3872,6/28/2024,6/28/2024 18:50,6/28/2024 18:24,,9,9,436,436,3,3,Friday,0,79,64.2,10.56666667,0.894070796,0,,,-25.99999999,,,
3872,6/28/2024,6/28/2024 19:10,6/28/2024 19:04,,17,19,812,868,4,4,Friday,0,79,64.2,10.56666667,0.894070796,0,,,-5.999999999,,,
3872,6/28/2024,6/28/2024 20:20,6/28/2024 19:37,,17,17,752,752,5,5,Friday,0,79,64.2,10.56666667,0.894070796,0,,,-42.99999999,,,
3872,6/28/2024,6/28/2024 21:15,6/28/2024 20:07,,7,8,353,365,6,6,Friday,0,79,64.2,10.56666667,0.894070796,0,,,-68,,,
3872,6/28/2024,6/28/2024 21:45,6/28/2024 21:06,,4,4,237,237,7,7,Friday,0,79,64.2,10.56666667,0.894070796,0,,,-39,,,
3872,6/29/2024,6/29/2024 8:15,6/29/2024 7:32,,5,5,240,240,8,8,Saturday,0,73.2,59.8,10.66666667,0.04125,0,,,-43,,,
3872,6/29/2024,6/29/2024 8:15,6/29/2024 8:30,,5,5,257,257,9,9,Saturday,0,73.2,59.8,10.66666667,0.04125,0,,,15,,,
3872,6/29/2024,6/29/2024 17:40,6/29/2024 17:04,,9,9,465,465,1,1,Saturday,0,73.2,59.8,10.66666667,0.04125,0,,,-36,,,
3872,6/29/2024,6/29/2024 18:05,6/29/2024 17:24,,8,8,485,485,2,2,Saturday,0,73.2,59.8,10.66666667,0.04125,0,,,-41,,,
3872,6/29/2024,6/29/2024 18:50,6/29/2024 18:08,,9,9,556,556,3,3,Saturday,0,73.2,59.8,10.66666667,0.04125,0,,,-41.99999999,,,
3872,6/29/2024,6/29/2024 19:10,6/29/2024 18:21,,16,16,798,798,4,4,Saturday,0,73.2,59.8,10.66666667,0.04125,0,,,-49,,,
3872,6/29/2024,6/29/2024 20:20,6/29/2024 18:35,,15,17,735,765,6,5,Saturday,0,73.2,59.8,10.66666667,0.04125,0,,,-105,,,
3872,6/29/2024,6/29/2024 19:43,6/29/2024 18:50,,9,9,795,795,5,6,Saturday,0,73.2,59.8,10.66666667,0.04125,0,,,-53.00000001,,,
3872,6/29/2024,6/29/2024 21:15,6/29/2024 20:20,,11,12,692,709,7,7,Saturday,0,73.2,59.8,10.66666667,0.04125,0,,,-55,,,
3872,6/29/2024,6/29/2024 21:51,6/29/2024 20:50,,7,7,413,413,9,8,Saturday,0,73.2,59.8,10.66666667,0.04125,0,,,-61,,,
3872,6/29/2024,6/29/2024 21:45,6/29/2024 21:21,,4,4,267,267,8,9,Saturday,0,73.2,59.8,10.66666667,0.04125,0,,,-24,,,
3872,6/30/2024,6/30/2024 8:15,6/30/2024 7:34,,2,2,167,167,11,10,Sunday,0,73.6,52.2,5.3,0.000689655,0,,,-41,,,
3872,6/30/2024,6/30/2024 8:15,6/30/2024 8:08,,2,2,185,185,10,11,Sunday,0,73.6,52.2,5.3,0.000689655,0,,,-7.000000002,,,
3872,6/30/2024,6/30/2024 17:40,6/30/2024 17:11,,9,9,443,443,1,1,Sunday,0,73.6,52.2,5.3,0.000689655,0,,,-29,,,
3872,6/30/2024,6/30/2024 18:05,6/30/2024 17:16,,9,9,532,532,2,2,Sunday,0,73.6,52.2,5.3,0.000689655,0,,,-48.99999999,,,
3872,6/30/2024,6/30/2024 19:10,6/30/2024 18:12,,19,20,952,952,4,3,Sunday,0,73.6,52.2,5.3,0.000689655,0,,,-58,,,
3872,6/30/2024,6/30/2024 18:50,6/30/2024 18:23,,8,8,589,589,3,4,Sunday,0,73.6,52.2,5.3,0.000689655,0,,,-26.99999999,,,
3872,6/30/2024,6/30/2024 19:43,6/30/2024 18:31,,10,10,857,857,5,5,Sunday,0,73.6,52.2,5.3,0.000689655,0,,,-72,,,
3872,6/30/2024,6/30/2024 20:20,6/30/2024 18:51,,15,15,815,815,6,6,Sunday,0,73.6,52.2,5.3,0.000689655,0,,,-89,,,
3872,6/30/2024,6/30/2024 21:15,6/30/2024 20:03,,8,8,437,437,7,7,Sunday,0,73.6,52.2,5.3,0.000689655,0,,,-71.99999999,,,
3872,6/30/2024,6/30/2024 21:51,6/30/2024 20:46,,8,8,507,507,9,8,Sunday,0,73.6,52.2,5.3,0.000689655,0,,,-65,,,
3872,6/30/2024,6/30/2024 21:45,6/30/2024 21:00,,6,6,347,347,8,9,Sunday,0,73.6,52.2,5.3,0.000689655,0,,,-45,,,
3872,7/1/2024,7/1/2024 8:15,7/1/2024 7:22,,0,4,0,180,10,10,Monday,0,75.8,57.4,14.73333333,0.000229885,0,,,-53.00000001,,,
3872,7/1/2024,7/1/2024 8:15,7/1/2024 7:33,,3,5,75,206,11,11,Monday,0,75.8,57.4,14.73333333,0.000229885,0,,,-42,,,
3872,7/1/2024,7/1/2024 18:05,7/1/2024 17:35,,11,11,705,705,1,1,Monday,0,75.8,57.4,14.73333333,0.000229885,0,,,-29.99999999,,,
3872,7/1/2024,7/1/2024 19:10,7/1/2024 18:08,,18,18,1017,1017,3,2,Monday,0,75.8,57.4,14.73333333,0.000229885,0,,,-61.99999999,,,
